LOCATION,TIME,M1,CPI,c_m1,c_cpi
CAN,1955-09-01,1.130282,11.21938,0.0,8.850621362308452
CAN,1955-10-01,1.130282,11.21938,0.0,0.0
CAN,1955-11-01,1.142982,11.21938,14.348627357758815,0.0
CAN,1955-12-01,1.130282,11.21938,-12.548141319499074,0.0
CAN,1956-01-01,1.117582,11.21938,-12.680539667648905,0.0
CAN,1956-02-01,1.130282,11.14037,14.522008747402658,-8.13097918187281
CAN,1956-03-01,1.130282,11.14037,0.0,0.0
CAN,1956-04-01,1.130282,11.14037,0.0,0.0
CAN,1956-05-01,1.130282,11.14037,0.0,0.0
CAN,1956-06-01,1.130282,11.29839,0.0,18.414083893380063
CAN,1956-07-01,1.130282,11.3774,0.0,8.722037754317459
CAN,1956-08-01,1.130282,11.45641,0.0,8.659136151819414
CAN,1956-09-01,1.117582,11.3774,-12.680539667648905,-7.969082452229981
CAN,1956-10-01,1.117582,11.45641,0.0,8.659136151819414
CAN,1956-11-01,1.104883,11.53542,-12.814810139335542,8.597134834613417
CAN,1956-12-01,1.117582,11.53542,14.698379575493803,0.0
CAN,1957-01-01,1.117582,11.53542,0.0,0.0
CAN,1957-02-01,1.104883,11.53542,-12.814810139335542,0.0
CAN,1957-03-01,1.092183,11.53542,-12.953873286887896,0.0
CAN,1957-04-01,1.104883,11.61443,14.881619408042779,8.536014621720511
CAN,1957-05-01,1.104883,11.61443,0.0,0.0
CAN,1957-06-01,1.117582,11.69344,14.698379575493803,8.47575687293649
CAN,1957-07-01,1.104883,11.69344,-12.814810139335542,0.0
CAN,1957-08-01,1.092183,11.77245,-12.953873286887896,8.416343469914779
CAN,1957-09-01,1.092183,11.85146,0.0,8.357756798041049
CAN,1957-10-01,1.104883,11.85146,14.881619408042779,0.0
CAN,1957-11-01,1.117582,11.85146,14.698379575493803,0.0
CAN,1957-12-01,1.117582,11.77245,0.0,-7.7131135278283525
CAN,1958-01-01,1.130282,11.85146,14.522008747402658,8.357756798041049
CAN,1958-02-01,1.142982,11.85146,14.348627357758815,0.0
CAN,1958-03-01,1.155682,11.93047,14.179331636425928,8.299979729052742
CAN,1958-04-01,1.181082,11.93047,29.80768967914362,0.0
CAN,1958-05-01,1.181082,11.93047,0.0,0.0
CAN,1958-06-01,1.206481,11.93047,29.08781010099264,0.0
CAN,1958-07-01,1.219181,11.93047,13.389381906747078,0.0
CAN,1958-08-01,1.244581,11.93047,28.073644863748683,0.0
CAN,1958-09-01,1.25728,12.08849,12.955162687366606,17.10462041657994
CAN,1958-10-01,1.28268,12.08849,27.126412629046115,0.0
CAN,1958-11-01,1.26998,12.08849,-11.255243522406676,0.0
CAN,1958-12-01,1.26998,12.08849,0.0,0.0
CAN,1959-01-01,1.25728,12.08849,-11.361682028684095,0.0
CAN,1959-02-01,1.25728,12.08849,0.0,0.0
CAN,1959-03-01,1.25728,12.00948,0.0,-7.567271710267997
CAN,1959-04-01,1.244581,12.00948,-11.469296647576266,0.0
CAN,1959-05-01,1.244581,12.08849,0.0,8.186788219155883
CAN,1959-06-01,1.244581,11.93047,0.0,-14.606272882942651
CAN,1959-07-01,1.244581,12.08849,0.0,17.10462041657994
CAN,1959-08-01,1.244581,12.08849,0.0,0.0
CAN,1959-09-01,1.231881,12.24651,-11.58069789774273,16.864722119873264
CAN,1959-10-01,1.219181,12.24651,-11.693403213307551,0.0
CAN,1959-11-01,1.231881,12.24651,13.241822965449956,0.0
CAN,1959-12-01,1.219181,12.24651,-11.693403213307551,0.0
